"site","ozone","month","year","lat","lon"
2320,0.0159504908835905,12,2021,36.99958,-121.57466
2321,0.0282760563380282,12,2021,35.366386,-120.842602
2360,0.0102127659574468,12,2021,34.63782,-120.4575
2373,0.0233907433380084,12,2021,37.76595,-122.39902
2410,0.0203177809388336,12,2021,38.10251,-122.238
2420,0.0182251412429379,12,2021,34.1992,-118.53275
2460,0.0400563165905632,12,2021,32.84232,-116.76831
2484,0.0176620639534884,12,2021,34.13648,-117.92392
2485,0.0158589430894309,12,2021,34.10367,-117.62906
2494,0.0193940217391304,12,2021,34.05109,-118.4564
2499,0.0319676753782668,12,2021,34.24313,-117.2723
2525,0.0122,12,2021,33.78933,-117.22764
2551,0.0217228611500701,12,2021,32.79215,-115.56299
2589,0.0242651851851852,12,2021,32.63123,-117.05905
2593,0.0252230014025245,12,2021,34.60582,-120.07507
2596,0.0158916666666667,12,2021,33.99952,-117.41595
2613,0.0214254237288136,12,2021,37.22687,-121.97969
2622,0.0200639551192146,12,2021,37.9723,-122.52011
2628,0.0238148648648649,12,2021,36.843425,-121.3621
2650,0.0236433380084151,12,2021,34.4165,-117.28559
2731,0.0165611285266458,12,2021,38.61374,-121.36801
2744,0.0186570212765957,12,2021,39.18919,-121.99887
2752,0.0151799713876967,12,2021,41.72679,-122.63359
2772,0.0207242937853107,12,2021,35.438035,-119.016787
2804,0.0224853474320242,12,2021,38.0063,-121.64191
2806,0.0274230014025245,12,2021,37.65446,-122.03155
2829,0.0173948682385576,12,2021,40.55013,-122.38092
2830,0.0330051075268817,12,2021,34.42505,-117.58982
2831,0.0191192415730337,12,2021,37.936,-122.0262
2833,0.0180478813559322,12,2021,37.642165,-120.994212
2844,0.0167009873060649,12,2021,36.84157,-119.87449
2849,0.0228665311653117,12,2021,34.14437,-117.85038
2878,0.0211462686567164,12,2021,33.708573,-116.215395
2880,0.0232330508474576,12,2021,34.276316,-118.683685
2898,0.0146396739130435,12,2021,34.06698,-117.75138
2899,0.0159226287262873,12,2021,34.06653,-118.22676
2919,0.0282666666666667,12,2021,35.05156,-119.40263
2923,0.0191785611510791,12,2021,34.89405,-117.02471
2943,0.0252956931359354,12,2021,33.67653,-117.33104
2955,0.0223286956521739,12,2021,35.614668,-120.656912
2956,0.0168750350631136,12,2021,38.74643,-121.26498
2957,0.0277630402384501,12,2021,34.5417,-119.79152
2958,0.0171961318051576,12,2021,39.13868,-121.61884
2968,0.0200942496493689,12,2021,37.98178,-120.378551
2972,0.0372680067001675,12,2021,40.53996,-121.57646
2977,0.0241205357142857,12,2021,38.30256,-121.42083
2981,0.0138022566995769,12,2021,35.50349,-119.27264
2983,0.0229312242090784,12,2021,36.48329,-121.15682
2984,0.0257967698519515,12,2021,34.210169,-118.870509
2991,0.0241412429378531,12,2021,34.25239,-119.143182
2992,0.0310853293413174,12,2021,34.725342,-120.428716
2993,0.0171186177715092,12,2021,38.342606,-120.764426
2996,0.0176693617021277,12,2021,37.48822,-120.83592
3002,0.0229339477726574,12,2021,39.09979,-120.95391
3003,0.0186899350649351,12,2021,34.403052,-119.457914
3010,0.0180870185449358,12,2021,39.14566,-123.20298
3011,0.0164067321178121,12,2021,38.56844,-121.49311
3017,0.0288181948424069,12,2021,38.725282,-120.821916
3018,0.0400080862533693,12,2021,37.713136,-119.706235
3022,0.0183630769230769,12,2021,37.28177,-120.43368
3026,0.0164255780346821,12,2021,36.819313,-119.716389
3032,0.0146618206521739,12,2021,40.45318,-122.29883
3101,0.0354317862165963,12,2021,34.48976,-120.0469
3126,0.0344578651685393,12,2021,39.23352,-121.05567
3129,0.0164573221757322,12,2021,36.31572,-119.64323
3135,0.0198852734922861,12,2021,32.67618,-115.48307
3140,0.0179682352941176,12,2021,37.07939,-121.60004
3143,0.0116821428571429,12,2021,33.03239,-115.623618
3144,0.0192792663476874,12,2021,38.20185,-120.680277
3146,0.0125162429378531,12,2021,35.356615,-119.062613
3151,0.0352452830188679,12,2021,36.50881,-116.84767
3152,0.040741550695825,12,2021,34.06959,-116.38893
3153,0.0221991584852735,12,2021,34.445505,-119.828452
3168,0.0305784844384303,12,2021,33.920767,-116.858413
3172,0.0192812920592194,12,2021,34.448057,-119.231299
3186,0.0169675561797753,12,2021,33.213488,-115.545136
3187,0.0234558472553699,12,2021,38.683293,-121.164442
3196,0.0228572230014025,12,2021,38.89094,-121.00337
3198,0.0286219879518072,12,2021,33.21701,-117.39616
3200,0.0219183673469388,12,2021,36.98332,-121.98822
3209,0.0194331797235023,12,2021,38.49444,-121.21115
3211,0.0174897321428571,12,2021,36.86719,-120.01011
3215,0.0225340876944837,12,2021,35.774455,-117.372102
3247,0.0203851332398317,12,2021,37.74306,-122.16994
3249,0.0198190217391304,12,2021,38.66121,-121.73269
3251,0.0284464788732394,12,2021,35.0315,-120.50101
3265,0.0274123655913978,12,2021,33.63005,-117.67588
3415,0.020973492286115,12,2021,38.22709,-122.07566
3484,0.0247602179836512,12,2021,36.48943,-118.829138
3489,0.0238503401360544,12,2021,36.694261,-121.623271
3490,0.0198206171107994,12,2021,37.6875,-121.7842
3491,0.0267321178120617,12,2021,39.708454,-121.617309
3495,0.0359322289156626,12,2021,35.644167,-120.23
3500,0.025102380952381,12,2021,34.51096,-117.32555
3502,0.0202726902173913,12,2021,34.38337,-118.52839
3505,0.024835800807537,12,2021,34.404281,-118.80998
3658,0.0258655688622754,12,2021,34.66959,-118.13068
3661,0.0186305185185185,12,2021,37.348488,-121.894936
3665,0.0209462962962963,12,2021,34.427753,-119.690912
3668,0.0250109843081312,12,2021,37.9604,-122.35685
3673,0.0217267882187938,12,2021,33.61235,-114.60209
3674,0.0144595945945946,12,2021,33.83061,-117.9385
3678,0.0203309878213802,12,2021,38.35655,-121.94986
3693,0.0131235531628533,12,2021,34.01029,-118.0685
3694,0.0256474719101124,12,2021,35.35472,-120.04019
3696,0.0215286524822695,12,2021,37.68268,-121.44238
3702,0.0156328296703297,12,2021,33.99636,-117.4924
3712,0.0163178621659634,12,2021,36.233318,-119.765251
3713,0.0221851648351648,12,2021,37.362194,-118.416539
3714,0.0199615492957746,12,2021,39.53387,-122.190834
3716,0.019448493543759,12,2021,40.77678,-124.17949
3720,0.037101,12,2021,33.945,-116.83
3726,0.0224716981132075,12,2021,36.209018,-121.125959
3732,0.0309972640218878,12,2021,33.93983,-115.41085
3737,0.0231059139784946,12,2021,33.36259286,-118.91977
3739,0.0255451807228916,12,2021,32.57816,-116.92135
3742,0.0188219858156028,12,2021,37.8148,-122.28236
3743,0.0161102339181287,12,2021,33.901445,-118.204989
3746,0.0171910714285714,12,2021,40.689075,-122.402255
3753,0.0266486562942009,12,2021,33.447884,-117.089529
3758,0.0186288343558282,12,2021,35.23918,-118.78863
3759,0.019583704735376,12,2021,36.63424,-120.38234
3763,0.0188871406959153,12,2021,36.03179,-119.05505
3766,0.0279238805970149,12,2021,32.84547,-117.12389
3771,0.0177384397163121,12,2021,36.95326,-120.03419
3777,0.0329573924731183,12,2021,33.583018,-117.072202
3781,0.0151720588235294,12,2021,36.78538,-119.77321
3782,0.0184605974395448,12,2021,37.74367,-121.93419
3783,0.0197433238636364,12,2021,39.76168,-121.84047
3787,0.0128683544303797,12,2021,35.33156,-118.9999
3789,0.0219512195121951,12,2021,38.93568,-121.09959
3802,0.0329972413793103,12,2021,39.16602,-120.14883
3804,0.0203605029585799,12,2021,38.403765,-122.818294
3812,0.0176032258064516,12,2021,35.49442,-120.66622
3816,0.0187520172910663,12,2021,40.17088,-122.25556
3822,0.0251100699300699,12,2021,36.985119,-119.658339
3829,0.0224442675159236,12,2021,32.78956,-116.94432
3834,0.0226751412429378,12,2021,39.01891,-122.91336
3838,0.0365833333333333,12,2021,33.747236,-115.820124
3841,0.0176508795669824,12,2021,38.867937,-121.338353
3842,0.0219226141078838,12,2021,33.71969,-116.1897
3843,0.0200873297002725,12,2021,33.7937130008725,-118.171019
3844,0.0163339699863574,12,2021,34.181977,-118.363036
3846,0.0257979197622585,12,2021,32.7101770008584,-117.142665
3848,0.026689014084507,12,2021,35.04649,-118.16295
3862,0.0165001459854015,12,2021,37.961578,-121.281414
2013,0.00929716312056737,1,2022,36.70556,-119.74139
2016,0.0235737931034483,1,2022,36.48187,-121.73333
2077,0.0263481081081081,1,2022,34.05965,-117.14734
2114,0.0146198847262248,1,2022,36.59744,-119.50369
2116,0.0269056179775281,1,2022,37.36075,-118.3308
2123,0.0155015873015873,1,2022,38.71209,-121.38108
2125,0.0125057991513437,1,2022,37.48293,-122.20348
2143,0.0184189580318379,1,2022,38.53455,-121.7734
2160,0.0175384408602151,1,2022,34.13265,-118.12714
2199,0.0278676549865229,1,2022,33.85262,-116.54099
2221,0.0173723901098901,1,2022,34.106678,-117.274063
2249,0.0175143817204301,1,2022,33.92505,-117.95259
2266,0.0212370738636364,1,2022,34.10015,-117.49198
2312,0.0209746143057503,1,2022,35.345607,-118.851825
2320,0.0150253968253968,1,2022,36.99958,-121.57466
2321,0.0274185393258427,1,2022,35.366386,-120.842602
2360,0.0119857594936709,1,2022,34.63782,-120.4575
2373,0.0180080281690141,1,2022,37.76595,-122.39902
2410,0.0145313475177305,1,2022,38.10251,-122.238
2420,0.020035752688172,1,2022,34.1992,-118.53275
2460,0.0431695402298851,1,2022,32.84232,-116.76831
2484,0.0209382749326146,1,2022,34.13648,-117.92392
2485,0.0178873799725652,1,2022,34.10367,-117.62906
2494,0.020735752688172,1,2022,34.05109,-118.4564
2499,0.0306440107671602,1,2022,34.24313,-117.2723
2551,0.0209046283309958,1,2022,32.79215,-115.56299
2589,0.0223035190615836,1,2022,32.63123,-117.05905
2593,0.0224325842696629,1,2022,34.60582,-120.07507
2596,0.0214377688172043,1,2022,33.99952,-117.41595
2613,0.0205243243243243,1,2022,37.22687,-121.97969
2622,0.0135933521923621,1,2022,37.9723,-122.52011
2628,0.0221626344086022,1,2022,36.843425,-121.3621
2650,0.0205582047685835,1,2022,34.4165,-117.28559
2731,0.0135381355932203,1,2022,38.61374,-121.36801
2744,0.0191007052186178,1,2022,39.18919,-121.99887
2752,0.0152477165354331,1,2022,41.72679,-122.63359
2772,0.0207531556802244,1,2022,35.438035,-119.016787
2804,0.0176123422159888,1,2022,38.0063,-121.64191
2806,0.0290963328631876,1,2022,37.65446,-122.03155
2829,0.0189229711141678,1,2022,40.55013,-122.38092
2830,0.034143153526971,1,2022,34.42505,-117.58982
2831,0.0120799713876967,1,2022,37.936,-122.0262
2833,0.0139904628330996,1,2022,37.642165,-120.994212
2844,0.0128553824362606,1,2022,36.84157,-119.87449
2849,0.0279045698924731,1,2022,34.14437,-117.85038
2878,0.0213372812920592,1,2022,33.708573,-116.215395
2880,0.0300923753665689,1,2022,34.276316,-118.683685
2898,0.0145016129032258,1,2022,34.06698,-117.75138
2899,0.0142926075268817,1,2022,34.06653,-118.22676
2919,0.0311472573839662,1,2022,35.05156,-119.40263
2923,0.0170296130952381,1,2022,34.89405,-117.02471
2943,0.0256728767123288,1,2022,33.67653,-117.33104
2955,0.0181018207282913,1,2022,35.614668,-120.656912
2956,0.0151651622002821,1,2022,38.74643,-121.26498
2957,0.029753717754173,1,2022,34.5417,-119.79152
2958,0.0161690442225392,1,2022,39.13868,-121.61884
2968,0.019235119887165,1,2022,37.98178,-120.378551
2972,0.0435832205683356,1,2022,40.53996,-121.57646
2977,0.0113126436781609,1,2022,38.30256,-121.42083
2981,0.0109002805049088,1,2022,35.50349,-119.27264
2983,0.021625170998632,1,2022,36.48329,-121.15682
2984,0.0306545698924731,1,2022,34.210169,-118.870509
2991,0.0268162692847125,1,2022,34.25239,-119.143182
2992,0.0354286363636364,1,2022,34.725342,-120.428716
2993,0.0118506311360449,1,2022,38.342606,-120.764426
2996,0.0124226173541963,1,2022,37.48822,-120.83592
3002,0.0266171662125341,1,2022,39.09979,-120.95391
3003,0.0200813397129187,1,2022,34.403052,-119.457914
3010,0.0133162393162393,1,2022,39.14566,-123.20298
3011,0.0130877808988764,1,2022,38.56844,-121.49311
3017,0.0352018335684062,1,2022,38.725282,-120.821916
3018,0.0435372124492557,1,2022,37.713136,-119.706235
3022,0.012509943977591,1,2022,37.28177,-120.43368
3026,0.0100454545454545,1,2022,36.819313,-119.716389
3032,0.0156795945945946,1,2022,40.45318,-122.29883
3101,0.0367159090909091,1,2022,34.48976,-120.0469
3126,0.0400506849315069,1,2022,39.23352,-121.05567
3129,0.00993489361702128,1,2022,36.31572,-119.64323
3135,0.0196104225352113,1,2022,32.67618,-115.48307
3140,0.0139062322946176,1,2022,37.07939,-121.60004
3143,0.0088122383252818,1,2022,33.03239,-115.623618
3144,0.0155942496493689,1,2022,38.20185,-120.680277
3146,0.00981251956181534,1,2022,35.356615,-119.062613
3151,0.037625,1,2022,36.50881,-116.84767
3152,0.0419211956521739,1,2022,34.06959,-116.38893
3153,0.0183123732251521,1,2022,34.445505,-119.828452
3168,0.0332625,1,2022,33.920767,-116.858413
3172,0.020585464333782,1,2022,34.448057,-119.231299
3186,0.016232383808096,1,2022,33.213488,-115.545136
3187,0.0224285714285714,1,2022,38.683293,-121.164442
3196,0.0227827731092437,1,2022,38.89094,-121.00337
3198,0.0267890855457227,1,2022,33.21701,-117.39616
3200,0.0176648501362398,1,2022,36.98332,-121.98822
3209,0.0190057636887608,1,2022,38.49444,-121.21115
3211,0.0133179743223966,1,2022,36.86719,-120.01011
3215,0.0230353023909986,1,2022,35.774455,-117.372102
3247,0.0136772791023843,1,2022,37.74306,-122.16994
3249,0.0160819293478261,1,2022,38.66121,-121.73269
3251,0.0292651622002821,1,2022,35.0315,-120.50101
3265,0.0282018893387314,1,2022,33.63005,-117.67588
3415,0.0183322990126939,1,2022,38.22709,-122.07566
3484,0.027257801899593,1,2022,36.48943,-118.829138
3489,0.0209767441860465,1,2022,36.694261,-121.623271
3490,0.0145081346423562,1,2022,37.6875,-121.7842
3491,0.0332211974110032,1,2022,39.708454,-121.617309
3495,0.0387270155586987,1,2022,35.644167,-120.23
3500,0.0212544011544012,1,2022,34.51096,-117.32555
3502,0.0240555107526882,1,2022,34.38337,-118.52839
3505,0.0320377358490566,1,2022,34.404281,-118.80998
3658,0.0209112215909091,1,2022,34.66959,-118.13068
3661,0.0139619676945668,1,2022,37.348488,-121.894936
3665,0.0158948106591865,1,2022,34.427753,-119.690912
3668,0.0197725155279503,1,2022,37.9604,-122.35685
3673,0.0230864406779661,1,2022,33.61235,-114.60209
3674,0.0166881147540984,1,2022,33.83061,-117.9385
3678,0.0185500678426052,1,2022,38.35655,-121.94986
3693,0.0128281805745554,1,2022,34.01029,-118.0685
3694,0.0231039325842697,1,2022,35.35472,-120.04019
3696,0.0198524964336662,1,2022,37.68268,-121.44238
3702,0.0227791208791209,1,2022,33.99636,-117.4924
3712,0.0126241234221599,1,2022,36.233318,-119.765251
3713,0.0226207278481013,1,2022,37.362194,-118.416539
3714,0.0201558988764045,1,2022,39.53387,-122.190834
3716,0.0146364028776978,1,2022,40.77678,-124.17949
3720,0.0397250708215297,1,2022,33.945,-116.83
3726,0.0173621621621622,1,2022,36.209018,-121.125959
3732,0.0337683823529412,1,2022,33.93983,-115.41085
3737,0.0235786290322581,1,2022,33.36259286,-118.91977
3739,0.027677130044843,1,2022,32.57816,-116.92135
3742,0.0106277539341917,1,2022,37.8148,-122.28236
3743,0.012902987197724,1,2022,33.901445,-118.204989
3746,0.0225124481327801,1,2022,40.689075,-122.402255
3753,0.0276040787623066,1,2022,33.447884,-117.089529
3758,0.0186883626522327,1,2022,35.23918,-118.78863
3759,0.0163308016877637,1,2022,36.63424,-120.38234
3763,0.0166566995768688,1,2022,36.03179,-119.05505
3766,0.0275718475073314,1,2022,32.84547,-117.12389
3771,0.0126645569620253,1,2022,36.95326,-120.03419
3777,0.0340366935483871,1,2022,33.583018,-117.072202
3781,0.00999310850439882,1,2022,36.78538,-119.77321
3782,0.0132893258426966,1,2022,37.74367,-121.93419
3783,0.0170206597222222,1,2022,39.76168,-121.84047
3787,0.0105171091445428,1,2022,35.33156,-118.9999
3789,0.0260932432432432,1,2022,38.93568,-121.09959
3802,0.0363951285520974,1,2022,39.16602,-120.14883
3804,0.0158631205673759,1,2022,38.403765,-122.818294
3812,0.0143617021276596,1,2022,35.49442,-120.66622
3816,0.0206309143686502,1,2022,40.17088,-122.25556
3822,0.0226284591194969,1,2022,36.985119,-119.658339
3829,0.0196255778120185,1,2022,32.78956,-116.94432
3834,0.0185848527349229,1,2022,39.01891,-122.91336
3838,0.0380149006622517,1,2022,33.747236,-115.820124
3841,0.0148306233062331,1,2022,38.867937,-121.338353
3842,0.0217851274787535,1,2022,33.71969,-116.1897
3843,0.0169374158815612,1,2022,33.7937130008725,-118.171019
3844,0.0153147849462366,1,2022,34.181977,-118.363036
3846,0.0191788856304985,1,2022,32.7101770008584,-117.142665
3848,0.0272500701262272,1,2022,35.04649,-118.16295
3862,0.0115935483870968,1,2022,37.961578,-121.281414
3863,0.0127275,1,2022,36.30815,-119.3129
2013,0.0191864615384615,2,2022,36.70556,-119.74139
2016,0.031148773006135,2,2022,36.48187,-121.73333
2077,0.0355002976190476,2,2022,34.05965,-117.14734
2114,0.027118670886076,2,2022,36.59744,-119.50369
2116,0.0350128637059724,2,2022,37.36075,-118.3308
2123,0.0214186046511628,2,2022,38.71209,-121.38108
2125,0.0224167711598746,2,2022,37.48293,-122.20348
2143,0.0273978260869565,2,2022,38.53455,-121.7734
2160,0.025631221719457,2,2022,34.13265,-118.12714
2199,0.0363435897435897,2,2022,33.85262,-116.54099
2221,0.0277412293853073,2,2022,34.106678,-117.274063
2249,0.0227676204819277,2,2022,33.92505,-117.95259
2266,0.0327234206471495,2,2022,34.10015,-117.49198
2312,0.0334451313755796,2,2022,35.345607,-118.851825
2320,0.02558304,2,2022,36.99958,-121.57466
2321,0.0337223088923557,2,2022,35.366386,-120.842602
2360,0.027608557844691,2,2022,34.63782,-120.4575
2373,0.0246020733652313,2,2022,37.76595,-122.39902
2410,0.0222203442879499,2,2022,38.10251,-122.238
2420,0.0305022556390977,2,2022,34.1992,-118.53275
2460,0.0475382003395586,2,2022,32.84232,-116.76831
2484,0.0273766369047619,2,2022,34.13648,-117.92392
2485,0.0285316666666667,2,2022,34.10367,-117.62906
2494,0.0263843843843844,2,2022,34.05109,-118.4564
2499,0.0390910714285714,2,2022,34.24313,-117.2723
2551,0.0297034161490683,2,2022,32.79215,-115.56299
2589,0.0303539967373573,2,2022,32.63123,-117.05905
2593,0.0304655797101449,2,2022,34.60582,-120.07507
2596,0.0268745762711864,2,2022,33.99952,-117.41595
2613,0.0300094991364421,2,2022,37.22687,-121.97969
2622,0.0243801251956182,2,2022,37.9723,-122.52011
2628,0.0304345238095238,2,2022,36.843425,-121.3621
2650,0.0259666666666667,2,2022,34.4165,-117.28559
2731,0.0213721881390593,2,2022,38.61374,-121.36801
2744,0.0275399068322981,2,2022,39.18919,-121.99887
2752,0.0216703416149068,2,2022,41.72679,-122.63359
2772,0.0339079937304075,2,2022,35.438035,-119.016787
2804,0.0278647335423198,2,2022,38.0063,-121.64191
2806,0.0383158385093168,2,2022,37.65446,-122.03155
2829,0.0288799363057325,2,2022,40.55013,-122.38092
2830,0.0388386949924127,2,2022,34.42505,-117.58982
2831,0.0201297045101089,2,2022,37.936,-122.0262
2833,0.0231589743589744,2,2022,37.642165,-120.994212
2844,0.0249692551505547,2,2022,36.84157,-119.87449
2849,0.037181994047619,2,2022,34.14437,-117.85038
2878,0.031450744047619,2,2022,33.708573,-116.215395
2880,0.0373479674796748,2,2022,34.276316,-118.683685
2898,0.0220509375,2,2022,34.06698,-117.75138
2899,0.0216380597014925,2,2022,34.06653,-118.22676
2919,0.04331671875,2,2022,35.05156,-119.40263
2923,0.0245803174603175,2,2022,34.89405,-117.02471
2943,0.0347697604790419,2,2022,33.67653,-117.33104
2955,0.026377616747182,2,2022,35.614668,-120.656912
2956,0.025539751552795,2,2022,38.74643,-121.26498
2957,0.0377443163097199,2,2022,34.5417,-119.79152
2958,0.0257880434782609,2,2022,39.13868,-121.61884
2968,0.0265179407176287,2,2022,37.98178,-120.378551
2972,0.0446399394856278,2,2022,40.53996,-121.57646
2977,0.0207884914463453,2,2022,38.30256,-121.42083
2981,0.0221313664596273,2,2022,35.50349,-119.27264
2983,0.0311280120481928,2,2022,36.48329,-121.15682
2984,0.0368050595238095,2,2022,34.210169,-118.870509
2991,0.0311896551724138,2,2022,34.25239,-119.143182
2992,0.0408618421052632,2,2022,34.725342,-120.428716
2993,0.0193084112149533,2,2022,38.342606,-120.764426
2996,0.020913470681458,2,2022,37.48822,-120.83592
3002,0.0360149925037481,2,2022,39.09979,-120.95391
3003,0.0214416058394161,2,2022,34.403052,-119.457914
3010,0.01780625,2,2022,39.14566,-123.20298
3011,0.0218196513470681,2,2022,38.56844,-121.49311
3017,0.0423717391304348,2,2022,38.725282,-120.821916
3018,0.0450089552238806,2,2022,37.713136,-119.706235
3022,0.0223879499217527,2,2022,37.28177,-120.43368
3026,0.0215014354066986,2,2022,36.819313,-119.716389
3032,0.0250522796352584,2,2022,40.45318,-122.29883
3101,0.0411302170283806,2,2022,34.48976,-120.0469
3126,0.0450075872534143,2,2022,39.23352,-121.05567
3129,0.0197609105180534,2,2022,36.31572,-119.64323
3135,0.0266698757763975,2,2022,32.67618,-115.48307
3140,0.0232025,2,2022,37.07939,-121.60004
3143,0.0152478873239437,2,2022,33.03239,-115.623618
3144,0.0241909657320872,2,2022,38.20185,-120.680277
3146,0.0173923794712286,2,2022,35.356615,-119.062613
3151,0.0408907435508346,2,2022,36.50881,-116.84767
3152,0.0446656394453005,2,2022,34.06959,-116.38893
3153,0.0257605118829982,2,2022,34.445505,-119.828452
3168,0.0364438152011922,2,2022,33.920767,-116.858413
3172,0.02675260804769,2,2022,34.448057,-119.231299
3186,0.022561,2,2022,33.213488,-115.545136
3187,0.0332965299684543,2,2022,38.683293,-121.164442
3198,0.0343645161290322,2,2022,33.21701,-117.39616
3200,0.0264011976047904,2,2022,36.98332,-121.98822
3209,0.0293127962085308,2,2022,38.49444,-121.21115
3211,0.0223799377916019,2,2022,36.86719,-120.01011
3215,0.031624126984127,2,2022,35.774455,-117.372102
3247,0.0215273291925466,2,2022,37.74306,-122.16994
3249,0.0254177443609023,2,2022,38.66121,-121.73269
3251,0.0370078616352201,2,2022,35.0315,-120.50101
3265,0.0370479820627803,2,2022,33.63005,-117.67588
3415,0.0280343167701863,2,2022,38.22709,-122.07566
3484,0.0334857571214393,2,2022,36.48943,-118.829138
3489,0.0279440242057489,2,2022,36.694261,-121.623271
3490,0.022037460815047,2,2022,37.6875,-121.7842
3491,0.04112896,2,2022,39.708454,-121.617309
3495,0.0463155416012559,2,2022,35.644167,-120.23
3500,0.027347049689441,2,2022,34.51096,-117.32555
3502,0.0302470938897168,2,2022,34.38337,-118.52839
3505,0.0356080476900149,2,2022,34.404281,-118.80998
3658,0.0274023364485981,2,2022,34.66959,-118.13068
3661,0.0224384236453202,2,2022,37.348488,-121.894936
3665,0.0249346811819596,2,2022,34.427753,-119.690912
3668,0.0275627868852459,2,2022,37.9604,-122.35685
3673,0.0296139968895801,2,2022,33.61235,-114.60209
3674,0.0222071428571429,2,2022,33.83061,-117.9385
3678,0.0297133834586466,2,2022,38.35655,-121.94986
3693,0.018955,2,2022,34.01029,-118.0685
3694,0.0298640625,2,2022,35.35472,-120.04019
3696,0.031652448657188,2,2022,37.68268,-121.44238
3702,0.0316782738095238,2,2022,33.99636,-117.4924
3712,0.02042,2,2022,36.233318,-119.765251
3714,0.0286229129662522,2,2022,39.53387,-122.190834
3716,0.018284375,2,2022,40.77678,-124.17949
3720,0.0434630841121495,2,2022,33.945,-116.83
3726,0.0244836309523809,2,2022,36.209018,-121.125959
3737,0.0318150297619048,2,2022,33.36259286,-118.91977
3739,0.0332295081967213,2,2022,32.57816,-116.92135
3742,0.0162485133020344,2,2022,37.8148,-122.28236
3743,0.0195620895522388,2,2022,33.901445,-118.204989
3746,0.0345354009077156,2,2022,40.689075,-122.402255
3753,0.0334916018662519,2,2022,33.447884,-117.089529
3758,0.0297253521126761,2,2022,35.23918,-118.78863
3759,0.0250912908242613,2,2022,36.63424,-120.38234
3763,0.0288534181240064,2,2022,36.03179,-119.05505
3766,0.0356881188118812,2,2022,32.84547,-117.12389
3771,0.0228223088923557,2,2022,36.95326,-120.03419
3777,0.0396997023809524,2,2022,33.583018,-117.072202
3781,0.018276673040153,2,2022,36.78538,-119.77321
3782,0.02188703125,2,2022,37.74367,-121.93419
3783,0.0269315217391304,2,2022,39.76168,-121.84047
3787,0.021888338658147,2,2022,35.33156,-118.9999
3789,0.0350883233532934,2,2022,38.93568,-121.09959
3802,0.0389135618479881,2,2022,39.16602,-120.14883
3804,0.0235771739130435,2,2022,38.403765,-122.818294
3812,0.0224043545878694,2,2022,35.49442,-120.66622
3816,0.030132554517134,2,2022,40.17088,-122.25556
3822,0.0335591614906832,2,2022,36.985119,-119.658339
3829,0.0268098360655738,2,2022,32.78956,-116.94432
3834,0.0228983844911147,2,2022,39.01891,-122.91336
3838,0.0409546875,2,2022,33.747236,-115.820124
3841,0.0252869955156951,2,2022,38.867937,-121.338353
3842,0.0303354330708661,2,2022,33.71969,-116.1897
3843,0.0233022831050228,2,2022,33.7937130008725,-118.171019
3844,0.023301043219076,2,2022,34.181977,-118.363036
3846,0.02592071197411,2,2022,32.7101770008584,-117.142665
3848,0.030795631825273,2,2022,35.04649,-118.16295
3862,0.0214806299212598,2,2022,37.961578,-121.281414
3863,0.0231548579970105,2,2022,36.30815,-119.3129
2013,0.0265497816593886,3,2022,36.70556,-119.74139
2016,0.0280744849445325,3,2022,36.48187,-121.73333
2077,0.0383324360699865,3,2022,34.05965,-117.14734
2114,0.0294053097345133,3,2022,36.59744,-119.50369
2116,0.0376926997245179,3,2022,37.36075,-118.3308
2123,0.0281654978962132,3,2022,38.71209,-121.38108
2125,0.025954415954416,3,2022,37.48293,-122.20348
2143,0.0270904225352113,3,2022,38.53455,-121.7734
2160,0.0291079622132254,3,2022,34.13265,-118.12714
2199,0.0408529569892473,3,2022,33.85262,-116.54099
2221,0.0311145183175034,3,2022,34.106678,-117.274063
2249,0.0293059139784946,3,2022,33.92505,-117.95259
2266,0.0302147696476965,3,2022,34.10015,-117.49198
2312,0.0363601683029453,3,2022,35.345607,-118.851825
2320,0.0279758226037196,3,2022,36.99958,-121.57466
2321,0.0318497191011236,3,2022,35.366386,-120.842602
2360,0.0314884393063584,3,2022,34.63782,-120.4575
2373,0.028421186440678,3,2022,37.76595,-122.39902
2410,0.0253866859623734,3,2022,38.10251,-122.238
2420,0.0330809065934066,3,2022,34.1992,-118.53275
2460,0.0495480059084195,3,2022,32.84232,-116.76831
2484,0.0265477227722772,3,2022,34.13648,-117.92392
2485,0.031706412005457,3,2022,34.10367,-117.62906
2494,0.0279580265095729,3,2022,34.05109,-118.4564
2499,0.0420963709677419,3,2022,34.24313,-117.2723
2551,0.037987728026534,3,2022,32.79215,-115.56299
2589,0.0345104790419162,3,2022,32.63123,-117.05905
2593,0.0321500701262272,3,2022,34.60582,-120.07507
2596,0.0284877607788595,3,2022,33.99952,-117.41595
2613,0.027599710982659,3,2022,37.22687,-121.97969
2622,0.0273227272727273,3,2022,37.9723,-122.52011
2628,0.0304468965517241,3,2022,36.843425,-121.3621
2650,0.039865991316932,3,2022,34.4165,-117.28559
2731,0.0271753889674682,3,2022,38.61374,-121.36801
2744,0.0276779494382022,3,2022,39.18919,-121.99887
2752,0.0285663394109397,3,2022,41.72679,-122.63359
2772,0.0368443502824859,3,2022,35.438035,-119.016787
2804,0.0309489971346705,3,2022,38.0063,-121.64191
2806,0.0335559943582511,3,2022,37.65446,-122.03155
